texto,intent,source,style_tag,slots_json,quality_flags
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,informal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,informal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,formal,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
faz em 3x sem juros?,formas_pagamento,synthetic_tpl,emoji,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,informal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,formal,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01255-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04567-010?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 01455-022?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 05010-020?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 04012-000?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
valor do frete pro 06030-050?,frete_prazo,synthetic_tpl,emoji,,
"quero um look minimalista para trabalho, uso PP",pedido_sugestao,synthetic_tpl,informal,,
"quero um look casual para trabalho, uso 42",pedido_sugestao,synthetic_tpl,informal,,
"quero um look casual para trabalho, uso 44",pedido_sugestao,synthetic_tpl,formal,,
"quero um look minimalista para trabalho, uso 36",pedido_sugestao,synthetic_tpl,formal,,
"quero um look casual para trabalho, uso PP",pedido_sugestao,synthetic_tpl,emoji,,
"quero um look casual para trabalho, uso 40",pedido_sugestao,synthetic_tpl,emoji,,
tem vestido preto no 44?,disponibilidade,synthetic_tpl,informal,,
tem jaqueta preto no 38?,disponibilidade,synthetic_tpl,informal,,
tem saia verde no P?,disponibilidade,synthetic_tpl,informal,,
tem saia verde no 46?,disponibilidade,synthetic_tpl,informal,,
tem body preto no GG?,disponibilidade,synthetic_tpl,informal,,
tem jaqueta verde no 42?,disponibilidade,synthetic_tpl,informal,,
tem blazer preto no GG?,disponibilidade,synthetic_tpl,informal,,
tem blazer verde no PP?,disponibilidade,synthetic_tpl,informal,,
tem vestido preto no P?,disponibilidade,synthetic_tpl,informal,,
tem camisa verde no 46?,disponibilidade,synthetic_tpl,informal,,
tem body preto no 46?,disponibilidade,synthetic_tpl,informal,,
tem body verde no 36?,disponibilidade,synthetic_tpl,informal,,
tem jaqueta preto no 38?,disponibilidade,synthetic_tpl,informal,,
tem body preto no G?,disponibilidade,synthetic_tpl,informal,,
tem saia preto no M?,disponibilidade,synthetic_tpl,informal,,
tem blazer preto no GG?,disponibilidade,synthetic_tpl,informal,,
tem saia preto no 40?,disponibilidade,synthetic_tpl,informal,,
tem body preto no P?,disponibilidade,synthetic_tpl,informal,,
tem camisa verde no 42?,disponibilidade,synthetic_tpl,formal,,
tem camisa verde no 44?,disponibilidade,synthetic_tpl,formal,,
tem blazer preto no GG?,disponibilidade,synthetic_tpl,formal,,
tem jaqueta verde no GG?,disponibilidade,synthetic_tpl,formal,,
tem saia preto no 42?,disponibilidade,synthetic_tpl,formal,,
tem jaqueta preto no 40?,disponibilidade,synthetic_tpl,formal,,
tem vestido preto no 38?,disponibilidade,synthetic_tpl,formal,,
tem camisa verde no M?,disponibilidade,synthetic_tpl,emoji,,
tem blazer preto no G?,disponibilidade,synthetic_tpl,emoji,,
tem blazer preto no GG?,disponibilidade,synthetic_tpl,emoji,,
tem jaqueta preto tamanho P?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero vestido verde 38,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem camisa verde tamanho 46?,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem vestido preto tamanho P?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero jaqueta verde 44,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body verde GG,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body verde 38,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem saia verde tamanho 44?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body preto M,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero vestido preto P,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero jaqueta verde GG,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero jaqueta verde G,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem camisa preto tamanho 46?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero saia verde 38,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem body verde tamanho 40?,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem saia verde tamanho 36?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero jaqueta verde 46,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem body preto tamanho P?,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem camisa verde tamanho 44?,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem body preto tamanho 44?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero jaqueta verde 40,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body verde G,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem vestido preto tamanho 36?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero blazer preto P,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body verde 46,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero camisa preto P,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem saia preto tamanho 40?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero body verde P,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem camisa preto tamanho 42?,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem blazer preto tamanho 42?,buscar_produto_por_categoria,synthetic_tpl,informal,,
quero camisa preto PP,buscar_produto_por_categoria,synthetic_tpl,informal,,
tem saia verde tamanho PP?,buscar_produto_por_categoria,synthetic_tpl,formal,,
quero jaqueta verde M,buscar_produto_por_categoria,synthetic_tpl,formal,,
tem body verde tamanho 46?,buscar_produto_por_categoria,synthetic_tpl,formal,,
tem jaqueta preto tamanho 36?,buscar_produto_por_categoria,synthetic_tpl,formal,,
